epoch,step,train/entropy,train/loss,train/reward,train/surrogate_loss,train/value_loss,val/reward
0,49,25.98388671875,-0.02284548431634903,-5.757747173309326,-0.045472316443920135,0.04525366425514221,
0,99,25.42140007019043,0.48641592264175415,-6.055891036987305,0.43247026205062866,0.10789133608341217,
0,149,21.306598663330078,-0.15154750645160675,-5.724184036254883,-0.1845703423023224,0.06604567170143127,
0,199,22.667076110839844,6.39522647857666,-10.683504104614258,3.9577698707580566,4.874913215637207,
0,249,25.228473663330078,0.06580911576747894,-6.019579887390137,0.02623910829424858,0.07914000749588013,
0,299,24.784744262695312,0.14473232626914978,-5.9853644371032715,0.11417874693870544,0.06110715493559837,
0,349,23.736536026000977,2.050417184829712,-7.505663871765137,1.2243537902832031,1.6521269083023071,
0,399,26.459156036376953,0.22468218207359314,-6.1323065757751465,0.1927482932806015,0.06386779248714447,
0,449,27.521284103393555,-0.020780488848686218,-6.024980545043945,-0.06760681420564651,0.0936526507139206,
0,488,,,,,,-56.78908920288086
1,499,28.206554412841797,5.126415729522705,-9.734471321105957,3.1421637535095215,3.968503713607788,
1,549,25.539127349853516,0.07090859860181808,-5.859015464782715,0.051753152161836624,0.03831089287996292,
1,599,25.298080444335938,101.44676208496094,-84.24223327636719,62.374961853027344,78.14360046386719,
1,649,26.193161010742188,27.54714584350586,-9.902510643005371,25.58150863647461,3.9312734603881836,
1,699,26.81591796875,10.091773986816406,-13.825399398803711,6.1592912673950195,7.864964485168457,
1,749,26.424419403076172,-0.05048464238643646,-5.719366073608398,-0.08611594885587692,0.07126261293888092,
1,799,25.725751876831055,0.49137961864471436,-6.165654182434082,0.3879483938217163,0.2068624347448349,
1,849,25.933122634887695,-0.04388020932674408,-5.801146030426025,-0.05894707515835762,0.03013373166322708,
1,899,25.45394515991211,0.2660735249519348,-6.013698577880859,0.24548658728599548,0.041173845529556274,
1,949,25.620290756225586,5.31820821762085,-9.950037956237793,3.322322130203247,3.991772413253784,
1,977,,,,,,-6.984198570251465
2,999,24.965435028076172,0.05011574551463127,-5.944513320922852,0.031564608216285706,0.03710227459669113,
2,1049,24.832733154296875,-0.04705500230193138,-5.986166954040527,-0.06640516221523285,0.038700319826602936,
2,1099,24.65381622314453,-0.1549755036830902,-5.8864240646362305,-0.179914653301239,0.04987829178571701,
2,1149,25.0003719329834,-0.0030405083671212196,-5.929722785949707,-0.017958957701921463,0.029836898669600487,
2,1199,24.64790153503418,0.0667300894856453,-5.849902153015137,0.05116048455238342,0.031139209866523743,
2,1249,24.14011001586914,0.22939546406269073,-6.015296936035156,0.20218715071678162,0.05441662669181824,
2,1299,23.690223693847656,0.019881177693605423,-5.939093112945557,0.007357636466622353,0.02504708245396614,
2,1349,23.994976043701172,0.1092982068657875,-5.999085426330566,0.08757118880748749,0.04345403611660004,
2,1399,24.209020614624023,-0.05303487926721573,-5.659285545349121,-0.07693704217672348,0.0478043258190155,
2,1449,23.982807159423828,-0.07158288359642029,-5.759666919708252,-0.08914938569068909,0.035132996737957,
2,1466,,,,,,-6.1535964012146
3,1499,23.570308685302734,-0.008341120555996895,-5.84043025970459,-0.020204147323966026,0.023726053535938263,
3,1549,23.6788330078125,0.06829643994569778,-5.952439785003662,0.049803756177425385,0.0369853638112545,
3,1599,23.770605087280273,-0.29981938004493713,-5.547266960144043,-0.3553275465965271,0.11101634800434113,
3,1649,23.328292846679688,-0.06306713819503784,-5.879380702972412,-0.07819560170173645,0.03025692142546177,
3,1699,23.14038848876953,-0.0019824039191007614,-5.721576690673828,-0.014642693102359772,0.02532057836651802,
3,1749,24.642988204956055,0.2103181630373001,-6.047708034515381,0.18062803149223328,0.059380270540714264,
3,1799,23.57028579711914,0.1396828144788742,-5.84213924407959,0.12413575500249863,0.031094107776880264,
3,1849,23.202484130859375,0.038103796541690826,-5.893888473510742,0.020458491519093513,0.03529060631990433,
3,1899,23.02709197998047,-0.013657667674124241,-5.822369575500488,-0.023999731987714767,0.020684128627181053,
3,1949,22.736656188964844,-0.021084673702716827,-5.738620758056641,-0.03574054688215256,0.02931174635887146,
3,1955,,,,,,-5.870213508605957
4,1999,23.111005783081055,-0.055886492133140564,-5.73248291015625,-0.07034704834222794,0.028921112418174744,
4,2049,22.43108367919922,-0.01979563571512699,-5.803140640258789,-0.030456719920039177,0.02132216840982437,
4,2099,23.141618728637695,0.15527655184268951,-6.037675857543945,0.13943175971508026,0.03168958052992821,
4,2149,22.758525848388672,-0.05762879550457001,-5.782004356384277,-0.06833944469690323,0.021421296522021294,
4,2199,22.05677032470703,0.043866656720638275,-5.713536739349365,0.03090820088982582,0.02591691166162491,
4,2249,21.231151580810547,0.03623063117265701,-5.85915470123291,0.02441146969795227,0.023638324812054634,
4,2299,23.70747947692871,4.809020042419434,-11.513267517089844,2.8244926929473877,3.969054698944092,
4,2349,23.733102798461914,15.25685977935791,-17.501235961914062,9.38922119140625,11.73527717590332,
4,2399,24.31696128845215,0.18558400869369507,-6.084237575531006,0.11337944120168686,0.1444091498851776,
4,2444,,,,,,-5.843697547912598
5,2449,24.72079086303711,0.041289761662483215,-5.857067108154297,0.020627405494451523,0.041324716061353683,
5,2499,24.911828994750977,-0.023717939853668213,-5.652227401733398,-0.05716117471456528,0.06688646972179413,
5,2549,24.92629623413086,30.38734245300293,-29.459548950195312,18.641868591308594,23.490947723388672,
5,2599,24.19424057006836,0.19549065828323364,-5.85115909576416,0.1726800799369812,0.045621152967214584,
5,2649,23.936649322509766,-0.14410576224327087,-5.697789192199707,-0.16460470855236053,0.040997907519340515,
5,2699,23.956314086914062,0.04997945576906204,-5.899152755737305,0.03450769931077957,0.030943511053919792,
5,2749,23.965831756591797,0.035857830196619034,-5.772112846374512,0.016421757638454437,0.03887214511632919,
5,2799,23.07347297668457,0.13460446894168854,-5.955728530883789,0.12037670612335205,0.028455527499318123,
5,2849,23.63198471069336,0.4182921051979065,-6.005337238311768,0.39277392625808716,0.05103636905550957,
5,2899,24.134498596191406,0.07096751779317856,-5.794347763061523,0.0562218576669693,0.029491323977708817,
5,2933,,,,,,-6.065055847167969
6,2949,23.476211547851562,0.06539580225944519,-5.811950206756592,0.04479517042636871,0.04120125621557236,
6,2999,22.829200744628906,0.13137978315353394,-5.900362014770508,0.11430801451206207,0.03414352238178253,
6,3049,22.576641082763672,-0.09631551057100296,-5.688139915466309,-0.12632274627685547,0.06001447141170502,
6,3099,21.909582138061523,-0.018000973388552666,-5.714698791503906,-0.030779896304011345,0.02555784583091736,
6,3149,21.309520721435547,0.01972891204059124,-5.787025451660156,0.004283547401428223,0.030890729278326035,
6,3199,21.968708038330078,0.1967570185661316,-5.810163497924805,0.1726122498512268,0.04828952997922897,
6,3249,19.507347106933594,0.16965007781982422,-5.969379425048828,0.14804615080356598,0.04320784658193588,
6,3299,17.825069427490234,0.4381052553653717,-6.151344299316406,0.3882372975349426,0.09973590075969696,
6,3349,17.734264373779297,0.006608172319829464,-5.8097686767578125,-0.01031735260039568,0.03385104984045029,
6,3399,17.993196487426758,-0.047262728214263916,-5.771641254425049,-0.07382877171039581,0.053132086992263794,
6,3422,,,,,,-5.87208366394043
7,3449,17.314327239990234,0.041526976972818375,-5.865835189819336,0.02763560228049755,0.027782751247286797,
7,3499,16.98497200012207,-0.2942735552787781,-5.693068981170654,-0.4381211996078491,0.2876952886581421,
7,3549,15.980806350708008,0.17610682547092438,-6.02185583114624,0.06152458116412163,0.2291644960641861,
7,3599,14.768071174621582,0.058349933475255966,-6.01354455947876,0.04221470654010773,0.03227045387029648,
7,3649,14.874713897705078,0.03840328007936478,-5.6697492599487305,0.027589762583374977,0.021627038717269897,
7,3699,13.678180694580078,0.046253371983766556,-5.869012832641602,0.023532338440418243,0.045442067086696625,
7,3749,11.834334373474121,-0.1514095664024353,-5.738028526306152,-0.1746390461921692,0.04645895957946777,
7,3799,11.64077377319336,0.05376699939370155,-5.935802459716797,0.04125404357910156,0.02502591162919998,
7,3849,11.011451721191406,-0.04456325247883797,-5.839818954467773,-0.05817708000540733,0.027227653190493584,
7,3899,10.448766708374023,0.1762731373310089,-5.863324165344238,0.16199925541877747,0.02854776754975319,
7,3911,,,,,,-5.889507293701172
8,3949,10.535541534423828,-0.10002557188272476,-5.866528511047363,-0.11635749787092209,0.03266385197639465,
8,3999,9.070030212402344,-0.07233962416648865,-5.713049411773682,-0.08831621706485748,0.03195318207144737,
8,4049,7.7438812255859375,0.16163156926631927,-5.933043479919434,0.13827461004257202,0.04671391844749451,
8,4099,5.663423538208008,-0.007306452840566635,-5.950222969055176,-0.030301928520202637,0.045990951359272,
8,4149,5.239843368530273,-0.003203047439455986,-5.68018102645874,-0.014660654589533806,0.02291521430015564,
8,4199,5.662571907043457,0.09197414666414261,-5.857995510101318,0.06956958025693893,0.04480913653969765,
8,4249,4.764649868011475,-0.02264871448278427,-5.773873805999756,-0.036854926496744156,0.02841242216527462,
8,4299,4.244108200073242,-0.20188026130199432,-5.601137161254883,-0.24576139450073242,0.0877622663974762,
8,4349,3.668712615966797,0.20673015713691711,-5.886938571929932,0.18465927243232727,0.04414176568388939,
8,4399,3.2346863746643066,-0.02656024694442749,-5.6749114990234375,-0.03907814621925354,0.0250357985496521,
8,4400,,,,,,-5.80289363861084
9,4449,3.4067227840423584,0.07879585772752762,-5.967844009399414,0.060050077736377716,0.037491559982299805,
9,4499,3.073946475982666,-0.06469423323869705,-5.961357116699219,-0.1157325804233551,0.1020766943693161,
9,4549,3.138624906539917,0.281344473361969,-5.967476844787598,0.25636255741119385,0.049963802099227905,
9,4599,3.0040946006774902,0.04158353805541992,-5.8535566329956055,0.03258313611149788,0.018000803887844086,
9,4649,3.182048797607422,0.11832162737846375,-6.002277374267578,0.09593437612056732,0.04477450251579285,
9,4699,2.9783594608306885,0.09859640151262283,-5.924095153808594,0.08294528722763062,0.031302228569984436,
9,4749,2.8534135818481445,-0.13255354762077332,-5.648257255554199,-0.1559448391199112,0.04678256809711456,
9,4799,2.4804680347442627,-0.018732409924268723,-5.711611747741699,-0.03071911819279194,0.023973416537046432,
9,4849,2.2950196266174316,0.08698074519634247,-5.894546031951904,0.0761791318655014,0.02160322293639183,
9,4889,,,,,,-5.830330848693848
10,4899,2.770479679107666,0.09683222323656082,-5.869484901428223,0.08286605775356293,0.02793232724070549,
10,4949,2.6629586219787598,0.0009138006716966629,-5.745460510253906,-0.010061852633953094,0.021951306611299515,
10,4999,2.885004997253418,-0.13998709619045258,-5.719635009765625,-0.1582508087158203,0.036527425050735474,
10,5049,2.753532886505127,-0.058863863348960876,-5.729390621185303,-0.07120262086391449,0.024677513167262077,
10,5099,2.6955931186676025,0.13601769506931305,-5.855781555175781,0.12141759693622589,0.02920018695294857,
10,5149,2.610424757003784,0.11927779018878937,-5.879930019378662,0.10611554980278015,0.026324480772018433,
10,5199,2.440678596496582,-0.14749331772327423,-5.682153701782227,-0.16817700862884521,0.04136739298701286,
10,5249,2.652017593383789,0.02364332601428032,-5.818025588989258,0.013600314036011696,0.020086023956537247,
10,5299,3.0862910747528076,-0.023550868034362793,-5.817391395568848,-0.04415876418352127,0.041215792298316956,
10,5349,3.2911789417266846,0.13280484080314636,-6.027402400970459,0.11398369818925858,0.03764227777719498,
10,5378,,,,,,-5.826413154602051
11,5399,2.9615206718444824,-0.04772356152534485,-5.916295051574707,-0.0731416791677475,0.0508362352848053,
11,5449,2.3881239891052246,0.00291246036067605,-5.697361946105957,-0.006683071609586477,0.019191063940525055,
11,5499,2.197326183319092,0.19889424741268158,-5.860065460205078,0.17967067658901215,0.03844713792204857,
11,5549,2.343813180923462,-0.08171266317367554,-5.608218669891357,-0.09213044494390488,0.020835567265748978,
11,5599,2.5434892177581787,0.14136020839214325,-5.97778844833374,0.12588921189308167,0.03094198927283287,
11,5649,3.030508518218994,0.09642865508794785,-5.870972633361816,0.07222719490528107,0.04840291664004326,
11,5699,2.272449254989624,-0.08156296610832214,-5.72016716003418,-0.10178715735673904,0.0404483787715435,
11,5749,1.9186816215515137,0.12258594483137131,-6.031034469604492,0.10924315452575684,0.026685580611228943,
11,5799,2.1861486434936523,-0.04349382966756821,-5.8620405197143555,-0.05442969501018524,0.02187173068523407,
11,5849,2.188495635986328,0.24515864253044128,-6.005992889404297,0.2213919311761856,0.04753341153264046,
11,5867,,,,,,-5.903834819793701
12,5899,2.083082437515259,0.008663546293973923,-5.873752593994141,-0.009250417351722717,0.03582792729139328,
12,5949,2.1084609031677246,0.0048648901283741,-5.903379917144775,-0.005727972835302353,0.021185725927352905,
12,5999,2.3881025314331055,0.2127668261528015,-5.9792022705078125,0.19208137691020966,0.04137089103460312,
12,6049,2.2479071617126465,-0.11423496156930923,-5.766895771026611,-0.14191877841949463,0.05536763370037079,
12,6099,2.6552820205688477,0.14061057567596436,-6.0433831214904785,0.1227494552731514,0.03572223335504532,
12,6149,2.7225828170776367,-0.043636925518512726,-5.782871246337891,-0.05683556944131851,0.026397285982966423,
12,6199,2.8336522579193115,0.20009759068489075,-6.0924201011657715,0.16802430152893066,0.06414657831192017,
12,6249,29.642324447631836,3668.494384765625,-2855.626953125,2257.66064453125,2821.66748046875,
12,6299,18.729652404785156,0.05622008442878723,-10.988265037536621,0.02714661881327629,0.05814693123102188,
12,6349,17.67160987854004,0.3719756007194519,-11.239013671875,0.32546868920326233,0.09301383793354034,
12,6356,,,,,,-11.139535903930664
13,6399,17.530187606811523,0.23010745644569397,-11.19287395477295,0.19256797432899475,0.07507897168397903,
13,6449,16.669754028320312,0.006936460733413696,-11.207688331604004,-0.026420090347528458,0.06671310216188431,
13,6499,16.72982406616211,0.10851088166236877,-11.366645812988281,0.08170152455568314,0.053618721663951874,
13,6549,17.13048553466797,-0.018426544964313507,-10.958680152893066,-0.05041363835334778,0.06397418677806854,
13,6599,15.122479438781738,-0.3566194176673889,-10.846343040466309,-0.4299510419368744,0.14666324853897095,
13,6649,14.584569931030273,0.13226720690727234,-11.216512680053711,0.10390950739383698,0.056715384125709534,
13,6699,14.65315055847168,-0.16726790368556976,-11.049175262451172,-0.2003437578678131,0.06615171581506729,
13,6749,14.302111625671387,-0.13207128643989563,-10.791553497314453,-0.1618661880493164,0.05958981066942215,
13,6799,11.852218627929688,0.27974313497543335,-11.293693542480469,0.24500414729118347,0.06947799772024155,
13,6845,,,,,,-11.13792610168457
14,6849,11.452899932861328,0.03484370559453964,-11.107120513916016,0.016288235783576965,0.037110939621925354,
14,6899,10.623527526855469,0.07838455587625504,-11.344526290893555,0.053365640342235565,0.05003783479332924,
14,6949,8.330093383789062,0.5037527680397034,-11.385643005371094,0.43377089500427246,0.1399637758731842,
14,6999,7.279409408569336,-0.27823564410209656,-10.811779022216797,-0.3304649591445923,0.10445860773324966,
14,7049,6.099989891052246,-0.4067072868347168,-10.729345321655273,-0.4859943389892578,0.15857413411140442,
14,7099,4.367926597595215,-0.055816370993852615,-11.057955741882324,-0.07987837493419647,0.048124007880687714,
14,7149,3.512010335922241,-0.05593029409646988,-11.02812385559082,-0.07613059878349304,0.040400609374046326,
14,7199,2.9328179359436035,-0.1603311449289322,-10.962512969970703,-0.1899586021900177,0.05925491452217102,
14,7249,13.50877857208252,148.52490234375,-128.6324920654297,88.72491455078125,119.59996032714844,
14,7299,18.33317756652832,56.17296600341797,-54.024654388427734,34.641178131103516,43.06357192993164,
14,7334,,,,,,-37.06024932861328
15,7349,16.82213020324707,0.3096145987510681,-11.225787162780762,0.24098579585552216,0.13725760579109192,
15,7399,16.929584503173828,-0.325492799282074,-10.53837776184082,-0.47111839056015015,0.29125118255615234,
15,7449,19.913406372070312,-0.17213095724582672,-11.067575454711914,-0.20579692721366882,0.0673319399356842,
15,7499,23.010238647460938,111.67337036132812,-97.13117980957031,68.7113037109375,85.92412567138672,
15,7549,23.792821884155273,0.8936967849731445,-11.732186317443848,0.7126882076263428,0.3620171546936035,
15,7599,23.70245361328125,20.332998275756836,-27.0166072845459,12.465272903442383,15.735450744628906,
15,7649,22.929920196533203,50.990264892578125,-50.43482208251953,31.364694595336914,39.251136779785156,
15,7699,23.164627075195312,15.211488723754883,-23.03064727783203,9.324922561645508,11.773133277893066,
15,7749,22.977760314941406,0.08716557919979095,-11.113472938537598,0.03679891675710678,0.10073333233594894,
15,7799,23.29859161376953,-0.1125260591506958,-11.136407852172852,-0.14059662818908691,0.05614113435149193,
15,7823,,,,,,-23.43710708618164
16,7849,23.633394241333008,0.1033015102148056,-11.08353042602539,0.07555770128965378,0.05548762530088425,
16,7899,23.677295684814453,-0.15576966106891632,-10.906515121459961,-0.18535034358501434,0.059161361306905746,
16,7949,23.530773162841797,0.04447947070002556,-11.17229175567627,0.0199190191924572,0.04912090301513672,
16,7999,23.587059020996094,-0.04813835024833679,-10.935176849365234,-0.07158714532852173,0.046897586435079575,
16,8049,23.668081283569336,-0.11698824167251587,-11.131113052368164,-0.149241104722023,0.06450572609901428,
16,8099,23.44655990600586,0.3893711566925049,-11.112520217895508,0.3358272910118103,0.10708776116371155,
16,8149,23.286972045898438,0.07154260575771332,-11.059545516967773,0.054065003991127014,0.03495520353317261,
16,8199,23.533924102783203,0.40166619420051575,-11.374351501464844,0.3245919942855835,0.1541484147310257,
16,8249,23.666166305541992,-0.3063565790653229,-10.832799911499023,-0.3586786389350891,0.10464413464069366,
16,8299,23.402210235595703,0.01576213538646698,-11.186614990234375,-0.0081479512155056,0.04782017320394516,
16,8312,,,,,,-16.739572525024414
17,8349,23.52263641357422,0.18323513865470886,-11.267986297607422,0.1431865394115448,0.08009718358516693,
17,8399,23.43315887451172,-0.07906677573919296,-11.172239303588867,-0.10107679665088654,0.044020041823387146,
17,8449,23.66495132446289,0.1472201943397522,-11.353792190551758,0.09562057256698608,0.10319922864437103,
17,8499,23.873973846435547,0.222749263048172,-11.369585037231445,0.1904449462890625,0.0646086186170578,
17,8549,23.007991790771484,0.18156449496746063,-11.426231384277344,0.15543994307518005,0.05224909633398056,
17,8599,23.875722885131836,10.301923751831055,-19.029380798339844,6.361505031585693,7.880837440490723,
